_timestamp,body_app_name,body_date,body_device_id,body_device_partition,body_hour,body_index_name,body_log_data_devicename,body_log_data_devicetype,body_log_data_eventname,body_log_data_eventtype,body_log_data_index,body_log_data_loggedevent,body_log_data_messagetype,body_log_data_model,body_log_data_tag,body_log_data_timezone,body_log_data_tzoffset,body_log_data_value,body_log_label,body_log_level,body_log_summary,body_month,body_organization_id,body_tag_id,body_timestamp,body_user_id,body_year,dropped_attributes_count,severity
1763063436747743,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060194,,2025,0,0
1763063436747709,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060192,,2025,0,0
1763063426971470,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060190,,2025,0,0
1763063426971444,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060188,,2025,0,0
1763063426971388,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060184,,2025,0,0
1763063426971313,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060182,,2025,0,0
1763063426971273,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060180,,2025,0,0
1763063426971201,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060178,,2025,0,0
1763063426971157,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060175,,2025,0,0
1763063426971131,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060172,,2025,0,0
1763063426971111,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060170,,2025,0,0
1763063426971073,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060168,,2025,0,0
1763063426971039,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060166,,2025,0,0
1763063426971006,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060163,,2025,0,0
1763063426970974,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060160,,2025,0,0
1763063426970946,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060158,,2025,0,0
1763063426970910,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060156,,2025,0,0
1763063426970835,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060153,,2025,0,0
1763063426970798,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060151,,2025,0,0
1763063426970751,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060148,,2025,0,0
1763063426970730,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060146,,2025,0,0
1763063426970686,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060144,,2025,0,0
1763063406781089,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060141,,2025,0,0
1763063406781042,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060139,,2025,0,0
1763063406780997,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060136,,2025,0,0
1763063406780951,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060134,,2025,0,0
1763063406780907,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060131,,2025,0,0
1763063406780863,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060129,,2025,0,0
1763063406780818,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060127,,2025,0,0
1763063406780769,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060124,,2025,0,0
1763063406780728,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060122,,2025,0,0
1763063406780692,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060119,,2025,0,0
1763063406780641,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060117,,2025,0,0
1763063406780595,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060115,,2025,0,0
1763063406780541,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060112,,2025,0,0
1763063406780468,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060109,,2025,0,0
1763063406780427,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060107,,2025,0,0
1763063406780377,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060105,,2025,0,0
1763063406780330,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060103,,2025,0,0
1763063406780278,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060100,,2025,0,0
1763063406780230,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060097,,2025,0,0
1763063406780166,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060095,,2025,0,0
1763063386674794,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060093,,2025,0,0
1763063386674746,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060091,,2025,0,0
1763063386674713,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060088,,2025,0,0
1763063386674541,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060085,,2025,0,0
1763063386674509,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060083,,2025,0,0
1763063386674476,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060081,,2025,0,0
1763063386674398,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060079,,2025,0,0
1763063386674367,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060076,,2025,0,0
1763063386674331,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060073,,2025,0,0
1763063386674295,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060071,,2025,0,0
1763063386674252,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060069,,2025,0,0
1763063386674213,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060067,,2025,0,0
1763063386674174,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060064,,2025,0,0
1763063386674129,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060061,,2025,0,0
1763063386673946,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060059,,2025,0,0
1763063386673884,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060057,,2025,0,0
1763063386673850,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060055,,2025,0,0
1763063386673797,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060052,,2025,0,0
1763063386673501,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060049,,2025,0,0
1763063386673437,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060047,,2025,0,0
1763063365667909,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060045,,2025,0,0
1763063365667869,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060043,,2025,0,0
1763063365667827,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060040,,2025,0,0
1763063365667766,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060037,,2025,0,0
1763063365667648,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060035,,2025,0,0
1763063365667599,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060033,,2025,0,0
1763063365667563,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060031,,2025,0,0
1763063365667511,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060028,,2025,0,0
1763063365667444,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060025,,2025,0,0
1763063365667293,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060023,,2025,0,0
1763063365667263,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060021,,2025,0,0
1763063365667223,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763060019,,2025,0,0
